DISTRICT,LOCATION,PH,EC,ALK,SO4,CO3,F,MG,HCO3,TDS,YEAR,NO3,TH,CL,NA,CA,K
Mahesana,Dosaj,7.25,4070.0,490.0,313.0,0.0,0.61,100.0,598.0,2727.0,2020,78.0,610.0,922.0,579.0,80.0,162.0
Mahesana,Kheralu1,7.23,1610.0,410.0,89.0,0.0,1.6,61.0,500.0,1079.0,2020,13.0,390.0,262.0,210.0,56.0,1.6
Mahesana,Maguna,7.52,3686.0,781.0,245.0,0.0,0.73,219.0,952.0,2470.0,2020,7.6,1011.0,709.0,413.0,44.0,27.0
Mahesana,Panchot,7.73,1925.0,420.0,177.0,0.0,0.49,56.0,512.0,1290.0,2020,9.8,390.0,319.0,245.0,64.0,77.0
Mahesana,Rampura1,7.03,810.0,340.0,15.0,0.0,0.51,41.0,414.868,543.0,2020,8.8,310.248,57.0,63.0,56.0,1.7
Mahesana,Sihi,7.2,773.0,270.0,27.0,0.0,0.51,39.0,329.454,518.0,2020,16.0,260.208,71.0,56.0,40.0,37.0
Mahesana,Tarabh,7.25,1036.0,380.0,27.0,0.0,0.29,51.0,463.676,694.0,2020,7.0,370.296,113.0,84.0,64.0,11.0
Mahesana,Timba_1,7.02,785.0,310.0,17.0,0.0,0.77,22.0,378.262,526.0,2020,3.8,320.256,64.0,39.0,92.0,3.9
Mahesana,Unawa,7.15,4076.0,711.0,373.0,0.0,0.61,156.0,866.342,2731.0,2020,170.0,840.672,709.0,545.0,80.0,102.0
Mahesana,Unjha,7.25,3080.0,540.0,277.0,0.0,1.1,100.0,658.908,2064.0,2020,137.0,550.44,461.0,459.0,56.0,80.0
Mahesana,Vidaj,7.37,1989.0,460.0,78.0,0.0,0.58,36.0,561.292,1333.0,2020,24.0,290.232,284.0,211.0,56.0,160.0
Mahisagar,Limbadia peti,7.51,902.0,370.0,32.0,0.0,0.99,46.0,451.0,604.34,2020,11.0,320.0,32.0,64.0,52.0,1.4
Mahisagar,Pandarvada,7.61,700.0,260.0,5.0,0.0,0.59,27.0,317.0,469.0,2020,0.67,230.0,64.0,58.0,48.0,0.66
Mahisagar,Khanpur,7.55,970.0,190.0,102.0,0.0,0.41,24.0,232.0,649.9,2020,40.0,280.0,85.0,86.0,72.0,0.91
Mahisagar,Malekpur1,7.76,730.0,190.0,88.0,0.0,0.69,2.5,232.0,489.1,2020,12.0,160.0,71.0,100.0,60.0,2.8
Mahisagar,Godhar,7.5,1153.0,300.0,101.0,0.0,0.76,54.0,366.0,772.51,2020,27.0,440.0,107.0,63.0,88.0,3.1
Mahisagar,Kantha,7.18,346.0,110.0,21.0,0.0,0.51,15.0,134.0,231.82,2020,3.5,120.0,28.0,17.0,24.0,16.0
Mahisagar,Lunawada,7.29,1223.0,200.0,103.0,0.0,1.18,22.0,244.0,819.41,2020,58.0,290.0,227.0,149.0,80.0,14.5
Mahisagar,Jokha,7.68,1025.0,350.0,110.0,0.0,1.17,22.0,427.0,686.75,2020,13.0,290.0,57.0,119.0,80.0,9.5
Mahisagar,Kothamba,7.79,1307.0,340.0,75.0,0.0,0.84,29.0,415.0,875.69,2020,21.0,310.0,149.0,154.0,76.0,2.79
Mahisagar,Santrampur1,7.8,952.0,281.0,36.0,0.0,0.66,2.5,342.0,637.84,2020,11.0,240.0,114.0,110.0,92.0,2.54
Mata no madh,Mata no madh,7.63,1640.0,220.0,204.0,0.0,0.8,29.0,268.0,1098.8,2020,19.0,430.0,312.0,225.0,124.0,10.0
Mata no madh,Lakhpat,7.98,1805.0,230.0,254.0,0.0,0.43,78.0,281.0,1209.35,2020,1.0,610.0,369.0,199.0,116.0,6.8
Mata no madh,Moti cher,8.1,470.0,200.0,19.0,0.0,0.22,22.0,244.0,314.9,2020,3.0,220.0,43.0,18.0,52.0,13.0
Morvi,Morvi,7.95,305.0,40.0,13.0,0.0,0.17,9.728,49.0,204.0,2020,0.35,80.0,64.0,31.0,16.0,1.3
Morvi,Chhatar,7.69,1622.0,230.0,128.0,0.0,0.72,58.368,281.0,1087.0,2020,59.0,540.0,312.0,127.0,120.0,0.85
Morvi,Maliya,7.7,531.0,210.0,16.0,0.0,0.4,17.024,256.0,356.0,2020,3.1,190.0,35.0,33.0,48.0,7.1
Morvi,Lajai,7.36,3827.0,170.0,213.0,0.0,0.53,160.512,207.0,2564.0,2020,131.0,1291.0,1020.96,261.0,253.0,3.3
Morvi,Modpar,7.64,2730.0,190.0,149.0,0.0,0.35,39.0,232.0,1829.0,2020,2.5,340.0,681.0,422.0,72.0,7.4
Morvi,Hadmatiya,7.59,2528.0,200.0,186.0,0.0,0.41,61.0,244.0,1694.0,2020,97.0,791.0,567.0,220.0,216.0,1.9
Morvi,Neknam,7.75,1338.0,290.0,109.0,0.0,0.45,49.0,354.0,896.0,2020,84.0,440.0,170.0,110.0,96.0,0.92
Morvi,Mota Dhansura,7.72,2391.0,270.0,166.0,0.0,0.48,51.0,329.0,1602.0,2020,2.9,550.0,553.0,283.0,136.0,12.0
Narmada,Jankh,7.71,620.0,240.0,22.0,0.0,0.45,19.0,293.0,415.4,2020,15.0,270.0,35.0,21.0,76.152,0.1
Narmada,Umran,7.75,473.0,160.0,25.0,0.0,0.31,19.0,195.0,316.91,2020,0.22,210.0,43.0,16.0,52.104,0.1
Narmada,Salemba,7.43,985.0,180.0,61.0,0.0,0.43,15.0,220.0,659.95,2020,45.0,280.0,156.0,94.0,88.176,0.46
Narmada,Kanbipitha,7.79,515.0,190.0,23.0,0.0,0.36,32.0,232.0,345.05,2020,10.0,240.0,35.0,20.0,44.088,0.13
Narmada,Khota Amba,7.89,598.0,270.0,20.0,0.0,0.32,22.0,329.0,400.66,2020,12.0,290.0,21.0,15.0,80.16,1.1
Narmada,Ringani,7.95,574.0,281.0,7.7,0.0,0.29,32.0,342.0,384.58,2020,1.2,270.0,14.0,21.0,56.112,0.11
Narmada,Hirapura,7.73,820.0,260.0,36.0,0.0,0.48,39.0,317.0,549.4,2020,56.0,360.0,78.0,43.0,80.16,0.28
Narmada,Garudeshwar,7.69,1016.0,410.0,39.0,0.0,0.39,46.0,500.0,680.72,2020,13.0,440.0,71.0,54.0,100.0,4.2
Navsari,Parujan,7.67,508.0,210.0,12.0,0.0,0.27,17.0,256.0,340.36,2020,12.0,240.0,28.0,17.0,68.0,0.14
Navsari,Chinam,7.8,550.0,140.0,23.0,0.0,0.25,22.0,171.0,368.5,2020,48.0,250.0,64.0,16.0,64.0,1.25
Navsari,Navsari 1,7.7,312.0,110.0,17.0,0.0,0.29,15.0,134.0,209.04,2020,17.0,150.0,21.0,10.0,36.0,0.23
Navsari,Dandi,7.83,798.0,250.0,29.0,0.0,0.29,29.0,305.0,534.66,2020,37.0,350.0,71.0,24.0,92.0,0.78
Navsari,Onjal,7.78,383.0,160.0,11.0,0.0,0.27,15.0,195.0,256.61,2020,10.0,180.0,21.0,15.0,48.0,0.41
Navsari,Sari khurd,7.8,417.0,110.0,27.0,0.0,0.31,17.0,134.0,279.39,2020,30.0,190.0,36.0,14.0,48.0,0.53
Navsari,Chandav,8.1,2760.0,420.0,158.0,0.0,0.52,66.0,512.0,1849.2,2020,3.0,570.0,582.0,400.0,120.0,8.35
Navsari,Moti Valzar,8.23,818.0,350.0,13.0,0.0,0.4,19.0,427.0,548.06,2020,7.0,300.0,50.0,62.0,88.0,14.0
Navsari,Doldha,8.08,821.0,220.0,56.0,0.0,0.28,27.0,268.0,550.07,2020,42.0,360.0,92.0,45.0,100.0,0.47
Navsari,Kaliyari,8.06,355.0,130.0,16.0,0.0,0.28,15.0,159.0,237.85,2020,6.0,140.0,28.0,24.0,32.0,0.66
Navsari,Rumla,8.07,432.0,150.0,30.0,0.0,0.44,22.0,183.0,289.44,2020,0.0,190.0,36.0,21.0,40.0,0.44
Navsari,Manav Khadak,8.36,480.0,140.0,22.0,0.0,0.24,17.0,171.0,321.6,2020,0.0,180.0,71.0,36.0,44.0,0.24
Panchmahals,Shehra,8.25,1255.0,450.0,34.0,0.0,0.41,19.0,549.0,840.85,2020,7.0,260.0,107.0,72.0,72.0,166.0
Panchmahals,Chhabanpur,7.68,790.0,270.0,31.0,0.0,0.64,19.0,329.0,529.3,2020,37.0,280.0,64.0,70.0,80.0,1.67
Panchmahals,Tuwa,7.8,872.0,300.0,25.0,0.0,0.51,15.0,366.0,584.24,2020,14.0,280.0,99.0,80.0,88.0,21.8
Panchmahals,Dhanol,7.89,585.0,200.0,33.0,0.0,0.43,22.0,244.0,391.95,2020,2.7,130.0,21.0,61.0,16.0,10.41
Panchmahals,Vejalpur,7.8,1724.0,400.0,81.0,0.0,0.38,97.0,488.0,1155.08,2020,47.0,630.0,246.0,127.0,92.0,8.26
Panchmahals,Santroad_1,7.91,942.0,320.0,34.0,0.0,0.61,44.0,390.0,631.14,2020,14.0,300.0,78.0,81.0,48.0,2.74
Panchmahals,Suliyat,7.26,1056.0,250.0,51.0,0.0,1.1,32.0,305.0,707.52,2020,46.0,430.0,121.0,40.0,120.0,21.4
Panchmahals,Natapur,7.71,931.0,250.0,41.0,0.0,1.2,16.0,305.0,623.77,2020,41.0,280.0,92.0,80.0,85.0,2.0
Panchmahals,Godhra2,8.1,980.0,270.0,60.0,0.0,1.2,15.0,329.0,656.6,2020,75.0,260.0,78.0,105.0,80.0,0.9
Panchmahals,Godhra UR_1,7.8,1273.0,340.0,55.0,0.0,0.93,44.0,415.0,852.91,2020,19.0,310.0,163.0,148.0,52.0,1.0
Panchmahals,Ranipura,7.98,2432.0,410.0,106.0,0.0,1.1,112.0,500.0,1629.44,2020,157.0,800.0,412.0,200.0,136.0,3.98
Panchmahals,Khadki Vadiya,8.21,1242.0,481.0,58.0,0.0,2.0,78.0,587.0,832.14,2020,3.1,370.0,71.0,123.0,20.0,1.42
Panchmahals,Kalol UR_1,8.23,209.0,70.0,9.0,0.0,0.3,4.9,85.0,140.03,2020,5.3,100.0,21.0,5.0,32.0,3.13
Panchmahals,Kalol UR_2,8.04,1883.0,440.0,52.0,0.0,0.3,148.0,537.0,1261.61,2020,84.0,660.0,298.0,155.0,20.0,0.6
Panchmahals,Tarkanda,7.88,827.0,160.0,53.0,0.0,0.48,29.0,195.0,554.09,2020,17.0,270.0,107.0,50.0,60.0,2.8
Panchmahals,Pavagadh,8.15,900.0,240.0,21.0,0.0,0.35,68.0,293.0,603.0,2020,39.0,400.0,107.0,25.0,48.0,0.29
Panchmahals,Shivrajpur,7.8,1317.0,210.0,40.0,0.0,0.4,68.0,256.0,882.39,2020,12.0,480.0,270.0,80.0,80.0,0.39
Panchmahals,Javan,8.02,372.0,130.0,15.0,0.0,0.43,15.0,159.0,249.24,2020,5.2,160.0,36.0,14.0,40.0,12.04
Panchmahals,Jambugoda,7.86,1049.0,230.0,32.0,0.0,0.76,56.0,281.0,702.83,2020,32.0,340.0,136.0,73.0,44.0,1.25
Patan,Dhinoj,7.71,1585.0,400.0,100.0,0.0,0.29,27.0,488.0,1061.95,2020,6.0,340.0,256.0,200.0,92.0,35.0
Patan,Sander,7.54,440.0,190.0,8.0,0.0,0.34,24.0,232.0,294.8,2020,2.0,210.0,36.0,19.0,44.0,3.6
Patan,Patan,7.5,2100.0,891.0,90.0,0.0,3.2,54.0,1086.0,1407.0,2020,58.0,420.0,121.0,300.0,80.0,37.0
Patan,Sankhari,7.83,460.0,190.0,11.0,0.0,0.58,17.0,232.0,308.2,2020,3.0,150.0,28.0,36.0,32.0,10.0
Patan,Motichander,7.32,15570.0,150.0,583.0,0.0,0.3,637.0,183.0,10431.9,2020,9.0,3370.0,5361.0,2280.0,300.0,45.0
Patan,Piprala,8.15,7336.0,631.0,494.0,0.0,6.95,165.0,769.0,4915.12,2020,134.0,850.0,1882.0,1364.0,68.0,1.6
Porbandar,Adityana,7.15,1072.0,220.0,41.0,0.0,0.57,57.0,268.0,718.24,2020,64.0,365.0,156.0,72.0,52.0,2.58
Porbandar,Adwana2,7.29,1503.0,390.0,60.0,0.0,0.37,97.0,476.0,1007.01,2020,90.0,520.0,163.0,100.0,48.0,1.91
Porbandar,Babda,7.67,1760.0,420.0,75.0,0.0,0.88,78.0,512.0,1179.2,2020,18.0,420.0,262.0,202.0,40.0,2.59
Porbandar,Bakharla,7.38,2416.0,390.0,139.0,0.0,1.9,122.0,476.0,1618.72,2020,82.0,560.0,433.0,276.0,24.0,41.57
Porbandar,Balej,7.23,962.0,170.0,28.0,0.0,0.33,24.0,207.0,644.54,2020,2.0,160.0,199.0,133.0,24.0,28.57
Porbandar,Bhavpura,7.17,4177.0,150.0,93.0,0.0,0.16,97.0,183.0,2798.59,2020,104.0,1300.0,1241.0,350.0,360.0,7.56
Porbandar,Bhod,7.12,1310.0,281.0,52.0,0.0,0.52,17.0,342.0,877.7,2020,54.0,290.0,199.0,164.0,88.0,2.79
Porbandar,Degam,7.95,2135.0,170.0,123.0,0.0,2.0,49.0,207.0,1430.45,2020,22.0,330.0,532.0,276.0,52.0,2.69
Porbandar,Hanumangadh1,7.23,3412.0,400.0,147.0,0.0,1.2,207.0,488.0,2286.04,2020,39.0,1100.0,780.0,251.0,100.0,4.25
Porbandar,Kadegi,7.42,12250.0,350.0,754.0,0.0,0.43,840.0,427.0,8207.5,2020,3.0,3550.0,3546.0,1173.0,38.0,27.14
Porbandar,Kandorna_Rana,7.21,3580.0,801.0,124.0,0.0,1.8,195.0,976.0,2398.6,2020,50.0,900.0,574.0,405.0,40.0,2.28
Porbandar,Khambodar,7.61,1660.0,360.0,65.0,0.0,1.4,51.0,439.0,1112.2,2020,18.0,320.0,269.0,228.0,44.0,10.25
Porbandar,Kolikhada village-2,7.78,1772.0,600.0,192.0,0.0,3.4,32.0,732.0,1187.24,2020,47.0,190.0,35.0,330.0,24.0,0.98
Porbandar,Kuchhadi,7.43,4221.0,801.0,177.0,0.0,1.1,97.0,976.0,2828.07,2020,27.0,650.0,752.0,603.0,100.0,105.78
Porbandar,Kutiyana1,7.23,390.0,150.0,20.0,0.0,0.88,15.0,183.0,261.3,2020,4.0,150.0,35.0,33.0,36.0,4.12
Porbandar,Miyani,7.22,2074.0,400.0,86.0,0.0,0.16,12.0,488.0,1389.58,2020,170.0,180.0,277.0,361.0,52.0,46.27
Porbandar,Mocha,7.18,6800.0,300.0,28.0,0.0,0.09,298.0,366.0,4556.0,2020,14.0,1775.0,2199.0,751.0,220.0,30.66
Porbandar,Mojiwana,7.41,1340.0,331.0,65.0,0.0,0.73,41.0,403.0,897.8,2020,21.0,230.0,177.0,201.0,24.0,1.58
Porbandar,Navibandar,7.12,810.0,160.0,44.0,0.0,0.42,27.0,195.0,542.7,2020,39.0,210.0,121.0,80.0,40.0,7.16
Porbandar,Oddar(Gosa),7.52,8810.0,300.0,440.0,0.0,0.63,420.0,366.0,5902.7,2020,30.0,1975.0,2624.0,1125.0,100.0,42.0
Porbandar,Palkhada1,7.36,2950.0,290.0,178.0,0.0,0.5,133.0,354.0,1976.5,2020,117.0,655.0,660.0,363.0,44.0,40.89
Porbandar,Pata(पाता),7.63,1010.0,250.0,55.0,0.0,0.48,39.0,305.0,676.7,2020,9.0,260.0,135.0,110.0,40.0,3.46
Porbandar,Porbandar1,7.16,1410.0,370.0,103.0,0.0,0.93,34.0,451.0,944.7,2020,4.0,240.0,227.0,230.0,40.0,26.43
Porbandar,Ranavav2,7.15,1160.0,250.0,37.0,0.0,0.56,86.0,305.0,777.2,2020,71.0,405.0,191.0,95.0,20.0,1.65
Porbandar,Ratadi,7.87,2810.0,370.0,194.0,0.0,1.3,51.0,451.0,1882.7,2020,25.0,290.0,574.0,524.0,32.0,6.06
Porbandar,Ratia,7.15,2801.0,270.0,121.0,0.0,0.35,119.0,329.0,1876.67,2020,101.0,550.0,652.0,293.0,24.0,160.0
Porbandar,Simar,7.38,460.0,40.0,33.0,0.0,0.42,24.0,49.0,308.2,2020,104.0,160.0,50.0,30.0,24.0,2.26
Porbandar,Tukda(Gosa),7.61,1302.0,220.0,76.0,0.0,0.31,27.0,268.0,872.34,2020,116.0,220.0,184.0,170.0,44.0,49.43
Porbandar,Visavada,7.46,1730.0,190.0,141.0,0.0,1.91,64.0,232.0,1159.1,2020,16.0,405.0,362.0,197.0,56.0,16.58
Rajkot,Goghavadar,7.04,1171.0,180.0,115.0,0.0,0.82,54.0,220.0,785.0,2020,82.0,450.0,184.0,89.0,92.184,2.64
Rajkot,kamlapur 1,7.02,2705.0,60.0,176.0,0.0,0.54,36.0,73.0,1812.0,2020,135.0,751.0,716.0,295.0,240.48,2.4
Rajkot,Kalithad 1,7.38,1212.0,120.0,77.0,0.0,0.59,29.0,146.0,812.0,2020,31.0,380.0,277.0,98.0,104.208,0.56
Rajkot,Lalavadar,7.5,656.0,260.0,21.0,0.0,0.67,27.0,317.0,440.0,2020,16.0,260.0,43.0,43.0,60.12,0.75
Rajkot,Bhadla,7.02,2040.0,140.0,127.0,0.0,0.45,95.0,171.0,1367.0,2020,96.0,701.0,482.0,170.0,124.248,2.2
Rajkot,Movaiya,7.19,8752.0,210.0,615.0,0.0,0.74,467.0,256.0,5864.0,2020,168.0,3353.0,2652.0,690.0,573.0,0.72
Rajkot,Motadadva,7.4,1515.0,160.0,120.0,0.0,0.5,83.0,195.0,1015.0,2020,60.0,641.0,355.0,85.0,120.0,3.4
Rajkot,Upleta,7.83,2630.0,590.0,60.0,0.0,3.1,27.0,720.0,1762.0,2020,36.0,180.0,468.0,565.0,28.0,0.88
Rajkot,Virnagar,7.99,2167.0,350.0,95.0,0.0,0.62,122.0,427.0,1452.0,2020,34.0,631.0,489.0,265.0,52.0,0.36
Rajkot,Dhorajee,7.63,645.0,120.0,37.0,0.0,0.35,29.0,146.0,432.0,2020,5.8,220.0,121.0,52.0,40.0,3.2
Rajkot,Jamvadi,7.43,729.0,150.0,40.0,0.0,0.5,29.0,183.0,488.0,2020,4.8,240.0,135.0,62.0,48.0,3.6
Rajkot,Ganod,7.68,6006.0,380.0,694.0,0.0,2.9,122.0,464.0,4024.0,2020,27.0,821.0,1432.0,1125.0,128.0,1.9
Rajkot,Targhari,7.78,657.0,180.0,33.0,0.0,0.81,29.0,220.0,440.0,2020,4.8,210.0,99.0,66.0,36.0,1.3
Rajkot,Chordi,7.47,1199.0,200.0,51.0,0.0,0.75,41.0,244.0,803.0,2020,102.0,450.0,206.0,70.0,112.0,0.37
Rajkot,kamlapur,7.0,2702.0,60.0,172.0,0.0,0.59,29.0,73.0,1810.0,2020,125.0,751.0,716.0,292.0,253.0,2.3
Rajkot,Khirsara,7.14,1450.0,340.0,80.0,0.0,0.1,68.0,415.0,972.0,2020,6.4,530.0,241.0,93.0,100.0,3.9
Rajkot,Dadiya,7.56,850.0,110.0,83.0,0.0,0.4,41.0,134.0,570.0,2020,102.0,300.0,106.0,56.0,52.0,0.83
Rajkot,Vinchchiya,7.38,1778.0,280.0,123.0,0.0,0.66,58.0,342.0,1191.0,2020,128.0,580.0,291.0,150.0,136.0,2.2
Rajkot,Halenda,7.49,1767.0,280.0,121.0,0.0,0.46,114.0,342.0,1184.0,2020,48.0,631.0,333.0,122.0,64.0,4.8
Rajkot,Khamta,7.87,2246.0,270.0,228.0,0.0,0.53,63.0,329.0,1505.0,2020,93.0,510.0,383.0,259.0,100.0,6.1
Rajkot,Sardhar 2,7.72,1735.0,500.0,84.0,0.0,0.38,46.0,610.0,1162.0,2020,37.0,350.28,184.0,185.0,64.0,74.0
Rajkot,Jasapar,7.69,1054.0,60.0,117.0,0.0,0.33,39.0,73.0,706.0,2020,82.0,330.264,170.0,72.0,68.136,0.8
Rajkot,Ranpur,7.46,2019.0,130.0,121.0,0.0,0.3,68.0,159.0,1353.0,2020,24.0,790.632,539.0,95.0,204.408,0.43
Rajkot,Jasdan 2,7.64,867.0,230.0,46.0,0.0,0.34,32.0,281.0,581.0,2020,23.0,320.256,99.0,47.0,76.0,0.56
Rajkot,Paddhari,7.49,5749.0,380.0,586.0,0.0,0.82,139.0,464.0,3852.0,2020,119.0,1120.9,1347.0,793.0,220.0,1.4
Rajkot,Ribda,7.41,2327.0,200.0,76.0,0.0,0.37,68.0,244.0,1559.0,2020,10.0,840.672,674.0,148.0,224.0,15.0
Sabarkantha,Boriya,7.6,2784.0,331.0,282.0,0.0,0.67,122.0,403.0,1865.28,2020,148.0,880.0,483.0,266.0,152.0,1.2
Sabarkantha,Umedpura,7.9,1544.0,400.0,97.0,0.0,1.6,78.0,488.0,1034.48,2020,72.0,480.0,199.0,166.0,64.0,0.7
Sabarkantha,Harsol1,7.8,1456.0,400.0,119.0,0.0,2.1,41.0,488.0,975.52,2020,73.0,320.0,156.0,199.0,60.0,0.96
Sabarkantha,varvada,7.8,2334.0,600.0,47.0,0.0,1.5,112.0,732.0,1563.78,2020,15.0,760.0,412.0,206.0,120.0,12.9
Sabarkantha,Kesarpura(Mayal),7.92,1657.0,300.0,193.0,0.0,2.0,51.0,366.0,1110.19,2020,146.0,360.0,199.0,235.0,60.0,0.44
Sabarkantha,Virpur_1(Himmat),7.8,593.0,200.0,15.0,0.0,0.81,51.0,244.0,397.31,2020,33.0,240.0,36.0,27.0,12.0,0.39
Sabarkantha,Gadha1,7.87,2875.0,390.0,190.0,0.0,1.8,27.0,476.0,1926.25,2020,147.0,480.0,511.0,452.0,148.0,2.3
Sabarkantha,Bhadreshwar(Daramli),7.74,2470.0,520.0,179.0,0.0,1.9,68.0,634.0,1654.9,2020,44.0,460.0,355.0,364.0,72.0,1.57
Sabarkantha,Virpur2,7.86,1910.0,290.0,180.0,0.0,2.2,29.0,354.0,1279.7,2020,64.0,290.0,341.0,338.0,68.0,3.59
Sabarkantha,Sabalwad,7.64,1186.0,281.0,128.0,0.0,2.3,24.0,342.0,794.62,2020,76.0,370.0,121.0,117.0,108.0,1.14
Sabarkantha,Chandap_DW,7.76,1754.0,270.0,125.0,0.0,1.0,39.0,329.0,1175.18,2020,50.0,530.0,376.0,180.0,148.0,5.17
Sabarkantha,Vadali,7.73,1155.0,200.0,86.0,0.0,1.4,17.0,244.0,773.85,2020,95.0,350.0,156.0,102.0,112.0,3.45
Sabarkantha,Silwad,7.6,4722.0,460.0,135.0,0.0,1.2,180.0,561.0,3163.74,2020,91.0,1260.0,1264.0,516.0,208.0,13.98
Sabarkantha,Khedbramha_1,7.65,3750.0,210.0,126.0,0.0,1.2,73.0,256.0,2512.5,2020,135.0,1260.0,966.0,292.0,384.0,2.36
Sabarkantha,Matoda,7.5,3071.0,320.0,159.0,0.0,0.64,54.0,390.0,2057.57,2020,68.0,820.0,738.0,317.0,240.0,24.3
Sabarkantha,Hingatiya,7.69,2306.0,381.0,139.0,0.0,2.28,88.0,464.0,1545.02,2020,43.0,640.0,398.0,251.0,112.0,7.65
Sabarkantha,Poshina2,7.71,1320.0,400.0,110.0,0.0,1.29,44.0,488.0,884.4,2020,42.0,450.0,128.0,113.0,108.0,3.5
Sabarkantha,Idar,8.1,1565.0,450.0,99.0,0.0,2.33,44.0,549.0,1048.55,2020,35.0,390.0,199.0,209.0,84.0,4.76
Sabarkantha,Mathasuliya,7.7,1842.0,240.0,186.0,0.0,0.7,17.0,293.0,1234.14,2020,185.0,450.0,284.0,203.0,152.0,0.83
Sabarkantha,kherwada,7.79,690.0,160.0,45.0,0.0,0.6,7.3,195.0,462.3,2020,1.6,200.0,92.0,57.0,68.0,1.66
Sabarkantha,Atarsumba_2,7.75,984.0,200.0,89.0,0.0,0.52,12.0,244.0,659.28,2020,43.0,300.0,142.0,90.0,100.0,2.28
Sabarkantha,Abhapur,7.22,512.0,220.0,3.0,0.0,0.38,12.0,268.0,343.04,2020,3.4,210.0,36.0,24.0,64.0,9.1
Sabarkantha,Kesharpura,7.44,1337.0,250.0,68.0,0.0,0.63,75.0,305.0,895.79,2020,123.0,520.0,213.0,67.0,84.0,1.6
Sabarkantha,Choriwad,7.45,2004.0,240.0,127.0,0.0,0.6,34.0,293.0,1342.68,2020,165.0,840.0,426.0,77.0,280.0,2.1
Sabarkantha,Revas,7.58,1820.0,281.0,140.0,0.0,0.91,73.0,342.0,1219.4,2020,185.0,720.0,284.0,87.0,168.0,0.97
Surat,Bhatkol,7.04,764.0,300.0,37.0,0.0,0.22,36.0,366.0,511.88,2020,2.0,320.0,57.0,44.0,68.0,2.5
Surat,Kathor,8.07,972.0,350.0,33.0,0.0,0.26,49.0,427.0,651.24,2020,19.0,380.0,85.0,61.0,72.0,22.0
Surat,Mota,7.87,1050.0,381.0,61.0,0.0,0.88,41.0,464.0,703.5,2020,1.0,370.0,92.0,98.0,80.0,0.95
Surat,Ten-bardoli,7.86,550.0,230.0,8.0,0.0,0.29,19.0,281.0,368.5,2020,2.0,270.0,36.0,15.0,76.0,0.21
Surat,Jiav,7.93,442.0,110.0,19.0,0.0,0.18,19.0,134.0,296.14,2020,65.0,200.0,36.0,11.0,48.0,0.43
Surat,Sultanabad,7.7,900.0,240.0,43.0,0.0,0.14,22.0,293.0,603.0,2020,44.0,320.0,92.0,58.0,92.0,13.0
Surat,Gaviyar,7.79,478.0,150.0,12.0,0.0,0.26,15.0,183.0,320.26,2020,35.0,210.0,36.0,16.0,60.0,0.3
Surat,Kodad,7.79,608.0,140.0,38.0,0.0,0.31,22.0,171.0,407.36,2020,49.0,270.0,57.0,16.0,72.0,0.79
Surat,Kasal,7.93,660.0,220.0,37.0,0.0,0.21,29.0,268.0,442.2,2020,29.0,310.0,57.0,19.0,76.0,0.0
Surat,Nogama,8.22,625.0,260.0,19.0,0.0,0.16,2.0,317.0,418.75,2020,7.0,140.0,43.0,88.0,52.0,0.74
Surat,Ushker,8.07,538.0,240.0,5.0,0.0,0.22,29.0,293.0,360.46,2020,1.0,260.0,28.0,16.0,56.0,0.74
Surat,Dungri,7.85,340.0,110.0,15.0,0.0,0.24,10.0,134.0,227.8,2020,16.0,160.0,28.0,11.0,48.0,0.63
Surat,Paneshwar,8.0,455.0,190.0,33.0,0.0,0.38,7.0,232.0,304.85,2020,2.0,130.0,21.0,54.0,40.0,0.98
Surat,Katradevi,7.86,390.0,160.0,18.0,0.0,0.31,12.0,195.0,261.3,2020,8.0,180.0,21.0,12.0,52.0,0.28
Surat,Juna umarpada,7.95,646.0,260.0,24.0,0.0,0.39,34.0,317.0,432.82,2020,9.0,310.0,43.0,18.0,68.0,0.17
Surat,Chavada2,7.86,365.0,110.0,33.0,0.0,0.35,19.0,134.0,244.55,2020,39.0,180.0,21.0,10.0,40.0,0.13
Surat,Sarkui,8.04,430.0,200.0,13.0,0.0,0.34,17.0,244.0,288.1,2020,2.0,200.0,21.0,18.0,52.0,0.22
Surat,Khervada,7.9,450.0,160.0,28.0,0.0,0.27,19.0,195.0,301.5,2020,20.0,210.0,36.0,16.0,52.0,1.51
Surat,Mandvi2,8.0,515.0,180.0,15.0,0.0,0.27,22.0,220.0,345.05,2020,27.0,240.0,43.0,13.0,60.0,0.17
Surat,Moti Chher,8.04,470.0,190.0,13.0,0.0,0.28,24.0,232.0,314.9,2020,7.0,230.0,28.0,13.0,52.0,0.0
Surat,Jesingpura [sg],7.98,652.0,230.0,29.0,0.0,0.28,29.0,281.0,436.84,2020,8.0,320.0,64.0,16.0,80.0,0.0
Surat,Uchchhal1,7.97,838.0,281.0,55.0,0.0,0.57,19.0,342.0,561.46,2020,11.0,350.0,57.0,38.0,108.0,0.94
Surat,Nizar1,8.05,865.0,270.0,42.0,0.0,0.36,49.0,329.0,579.55,2020,17.0,410.0,107.0,25.0,84.0,0.25
Surat,Sarbhon,8.03,815.0,281.0,29.0,0.0,0.36,32.0,342.0,546.05,2020,18.0,360.0,78.0,27.0,92.0,0.13
Surat,Allu,7.65,855.0,320.0,16.0,0.0,0.0,17.0,390.0,572.85,2020,0.0,190.0,71.0,107.0,48.0,15.0
