DISTRICT,LOCATION,PH,EC,TDS,TH,CA,MG,NA,K,CO3,HCO3,CL,NO3,SO4,F,ALK,YEAR,SAR,WQI,WQI_CLASSIF,EWQI,EWQI_CLASSIF,CCME-WQI,CCME-WQI_CLASSIF
Sabarkantha,Matoda,7.0,3963.0,2655.0,1011.0,313.0,56.0,410.0,15.0,0.0,134.0,1056.0,16.0,250.0,0.68,110.0,2019,5.6,58.64627744828249,Poor,271.05638645540813,Unsuitable,396.912616871407,
Sabarkantha,Medasana,7.26,922.0,618.0,300.0,60.0,36.0,86.0,1.1,0.0,305.0,99.0,51.0,36.0,0.72,250.0,2019,2.2,51.29497908781133,Poor,83.08241871337681,Very Poor,194.5388877031703,
Sabarkantha,Megraj_1,7.68,953.0,639.0,180.0,40.0,19.0,159.0,2.2,0.0,281.0,149.0,3.0,63.0,0.54,230.0,2019,5.2,40.54127772976087,Good,68.56015076530933,Poor,246.58338756992396,
Sabarkantha,Modasa2,7.75,1002.0,671.0,270.0,68.0,24.0,84.0,2.6,0.0,183.0,142.0,39.0,76.0,0.28,150.0,2019,2.2,30.77872594601576,Good,83.48984954353071,Very Poor,246.56576962240916,
Sabarkantha,Poshina2,7.78,1511.0,1012.0,530.0,112.0,61.0,120.0,35.0,0.0,439.0,220.0,5.0,129.0,1.0,360.0,2019,2.3,74.10519609109303,Poor,125.90963388744628,Unsuitable,82.59564941662231,Good
Sabarkantha,Punasan,7.72,623.0,417.0,190.0,44.0,19.0,58.0,0.22,0.0,232.0,71.0,11.0,27.0,0.52,190.0,2019,1.8,39.46179634541703,Good,54.46272439938737,Poor,362.0687745027181,
Sabarkantha,Revas,7.67,1603.0,1074.0,560.0,120.0,63.0,84.0,0.85,0.0,207.0,269.0,170.0,56.0,0.85,170.0,2019,1.5,73.83968381697944,Poor,167.72102535067026,Unsuitable,211.2841482919062,
Sabarkantha,Sabalwad,7.85,967.0,648.0,270.0,60.0,29.0,102.0,0.88,0.0,244.0,99.0,69.0,99.0,5.0,200.0,2019,2.6,273.28933428704835,Unsuitable,112.35539121102384,Unsuitable,265.5084976559202,
Sabarkantha,Sathamba,7.82,960.0,643.0,370.0,52.0,58.0,59.0,0.38,0.0,354.0,106.0,30.0,37.0,0.64,290.0,2019,1.3,54.16189287594752,Poor,91.95097987273252,Very Poor,131.1260304806846,
Sabarkantha,Seenawad,7.28,1608.0,1077.0,550.0,140.0,49.0,122.0,2.3,0.0,183.0,312.0,104.0,101.0,0.52,150.0,2019,2.3,48.54553451090646,Good,147.1288180622521,Unsuitable,211.1186086559178,
Sabarkantha,Shamlaji,8.19,548.0,367.0,190.0,64.0,7.3,45.0,1.6,0.0,268.0,43.0,2.7,16.0,0.47,220.0,2019,1.4,39.65255193276309,Good,51.282273896235374,Poor,304.3969785392536,
Sabarkantha,Silwad,7.6,5031.0,3371.0,1500.0,72.0,321.0,475.0,11.0,0.0,366.0,1335.0,113.0,205.0,0.91,300.0,2019,36.4,113.791658553466,Unsuitable,417.6333721059392,Unsuitable,477.9318051814395,
Sabarkantha,Umedpura,7.56,1279.0,857.0,370.0,40.0,66.0,137.0,0.51,0.0,439.0,155.98,78.0,39.0,1.6,360.0,2019,3.1,105.02642488997506,Unsuitable,121.9099745878571,Unsuitable,211.09931065810008,
Sabarkantha,Vadali,7.38,1390.0,931.0,420.0,108.0,36.0,118.0,3.6,0.0,207.0,213.0,138.0,78.0,1.2,170.0,2019,2.5,82.98984268669469,Very Poor,137.42334681964056,Unsuitable,138.3716287106831,
Sabarkantha,Virpur_1(Himmat),7.75,455.0,305.0,180.0,48.0,15.0,23.0,0.24,0.0,195.0,28.0,27.0,16.0,0.58,160.0,2019,0.7,42.67090647632105,Good,49.471711064114224,Good,362.1295481887247,
Sabarkantha,Virpur2,7.25,1215.0,814.0,400.0,88.0,44.0,82.0,21.0,0.0,207.0,220.0,76.0,60.0,0.94,170.0,2019,1.8,65.49157617964282,Poor,112.85403160254394,Unsuitable,194.50404950080053,
Surat,Allu,7.95,665.0,446.0,300.0,24.0,58.0,35.0,0.4,0.0,354.0,28.0,20.0,26.0,1.0,290.0,2019,17.1,71.78649532911449,Poor,73.86993290429241,Poor,131.201692683365,
Surat,Bedchit,7.64,1620.0,1085.0,630.0,24.0,139.0,97.0,0.6,0.0,427.0,284.0,31.0,56.0,0.66,350.0,2019,25.7,65.36457039774552,Poor,149.45730356168332,Unsuitable,287.43468597284993,
Surat,Bhatkol,7.85,937.0,628.0,350.0,40.0,61.0,72.0,1.8,0.0,366.0,114.0,1.7,50.0,0.86,300.0,2019,19.5,64.18159363130306,Poor,85.54335082625198,Very Poor,131.10348609519113,
Surat,Digas,8.1,1084.0,726.0,350.0,28.0,68.0,156.0,1.8,0.0,622.0,50.0,53.0,61.0,0.63,510.0,2019,19.7,60.05826635803388,Poor,107.57430326392604,Unsuitable,194.61649699866416,
Surat,Jesingpura (S),7.84,717.0,480.0,330.0,40.0,56.0,30.0,0.7,0.0,427.0,21.0,13.0,10.0,0.12,350.0,2019,19.2,26.434447159883035,Good,70.6584701723437,Poor,188.98415016192047,
Surat,Jiav,7.52,1217.0,815.0,420.0,72.0,58.0,91.0,12.0,0.0,293.0,227.0,9.9,31.0,0.16,240.0,2019,24.0,26.65602107114118,Good,98.10950239169848,Very Poor,131.0918805130622,
Surat,Juna Umarpada,7.66,427.0,286.0,210.0,40.0,27.0,21.0,0.5,0.0,207.0,28.0,1.4,42.0,0.28,170.0,2019,17.6,26.710015332293523,Good,44.46767503855223,Good,304.4017050939584,
Surat,Kadod,8.0,1066.0,714.0,390.0,24.0,80.0,97.0,3.2,0.0,512.0,92.0,23.0,28.0,0.61,420.0,2019,19.0,57.23130552989136,Poor,100.7451875008226,Unsuitable,131.20429548689594,
Surat,Kathor,7.86,1673.0,1121.0,500.0,24.0,107.0,198.0,1.2,0.0,592.0,185.0,26.0,152.0,0.5,485.0,2019,21.0,55.86010076926389,Poor,140.92606883182003,Unsuitable,265.25502452419335,
Surat,Katradevi,7.71,876.0,587.0,210.0,28.0,34.0,105.0,0.5,0.0,220.0,142.0,14.0,41.0,0.34,180.0,2019,15.7,32.43813725879786,Good,69.72262682915547,Poor,188.89633941093211,
Surat,Kelkui,7.83,498.0,334.0,220.0,24.0,39.0,29.0,0.5,0.0,256.0,35.0,12.0,12.0,0.24,210.0,2019,15.3,28.378591084751488,Good,52.90675039271628,Poor,189.0303204334479,
Surat,Kherwada,7.83,635.0,425.0,260.0,24.0,49.0,34.0,0.1,0.0,281.0,50.0,19.0,15.0,0.39,230.0,2019,16.2,38.06496479864361,Good,64.77743099162656,Poor,188.9717070618371,
Surat,Mandvi,7.5,1247.0,835.0,400.0,24.0,83.0,95.0,0.5,0.0,439.0,121.0,22.0,53.0,0.51,360.0,2019,19.1,47.89708015842265,Good,103.34562510855702,Unsuitable,131.18160827599542,
Surat,Mota,8.05,2558.0,1714.0,310.0,24.0,61.0,465.0,1.6,0.0,646.0,462.0,18.0,110.0,0.92,530.0,2019,17.3,74.29451017792748,Poor,166.90345948419488,Unsuitable,138.2085313944496,
Surat,Moti Sarkui,7.77,709.0,475.0,270.0,24.0,51.0,37.0,0.2,0.0,281.0,50.0,35.0,19.0,0.41,230.0,2019,16.4,39.81527839868599,Good,71.77014997041708,Poor,188.95207244509663,
Surat,Nizar ( new well),7.92,925.0,620.0,320.0,44.0,51.0,95.0,0.4,0.0,464.0,50.0,42.0,36.0,1.12,380.0,2019,19.5,79.50073118151384,Very Poor,92.07362321806087,Very Poor,73.44421438300526,Fair
Surat,Olpad,7.97,1158.0,776.0,290.0,28.0,53.0,154.0,4.4,0.0,500.0,113.0,17.0,51.0,0.77,410.0,2019,17.3,61.39100411620753,Poor,94.82456991621986,Very Poor,131.13967627549516,
Surat,Palsana,7.78,976.0,654.0,310.0,28.0,58.0,101.0,13.0,0.0,488.0,71.0,11.2,18.0,0.06,400.0,2019,17.7,23.59100246045229,Excellent,80.6210596807386,Very Poor,131.31180274570983,
Surat,Paneshwar,7.59,1694.0,1135.0,550.0,32.0,114.0,137.0,0.9,0.0,232.0,369.0,32.0,100.0,0.33,190.0,2019,22.4,44.21623608751659,Good,145.01795883805295,Unsuitable,265.2728770305366,
Surat,Sarbhon,8.08,1128.0,756.0,360.0,20.0,75.0,105.0,2.6,0.0,403.0,128.0,6.9,63.0,1.35,330.0,2019,18.1,93.28109210304096,Very Poor,101.35761951167254,Unsuitable,73.4199734276734,Fair
Surat,Saroli,8.01,1440.0,965.0,200.0,24.0,34.0,205.0,97.0,0.0,671.0,121.0,17.0,47.0,1.01,550.0,2019,14.9,72.80116788695828,Poor,100.55138943791688,Unsuitable,73.43030377627775,Fair
Surat,sayan,7.83,1930.0,1293.0,730.0,36.0,156.0,162.0,0.6,0.0,451.0,398.0,27.0,116.0,0.42,370.0,2019,25.4,58.09357658033559,Poor,176.59061416350113,Unsuitable,287.465319951389,
Surat,Sultanbaugh,8.03,1140.0,764.0,380.0,40.0,68.0,102.0,29.0,0.0,464.0,107.0,45.0,57.0,0.18,380.0,2019,20.0,35.60625279408696,Good,106.35157433727382,Unsuitable,131.2061977959836,
Surat,Uchhal,7.52,1003.0,672.0,450.0,100.0,49.0,42.0,0.3,0.0,427.0,78.0,66.0,36.0,0.35,350.0,2019,26.9,39.227047258566046,Good,102.39964005239683,Unsuitable,138.3142886077776,
Surat,Uskher,7.67,805.0,539.0,190.0,16.0,36.0,113.0,2.0,0.0,378.0,43.0,52.0,21.0,0.33,310.0,2019,13.8,34.41456642393295,Good,72.67211035021307,Poor,251.46148459733615,
Surat,Vaheval,7.54,866.0,580.0,370.0,32.0,71.0,41.0,0.5,0.0,366.0,64.0,28.0,43.0,0.19,300.0,2019,19.1,29.87462488865046,Good,83.89503029448149,Very Poor,131.26292602095376,
Surat,Vyara,7.81,679.0,455.0,300.0,68.0,32.0,46.0,6.5,0.0,317.0,50.0,27.0,40.0,0.16,260.0,2019,23.1,25.814632819718053,Good,69.21341030668731,Poor,188.89761143472748,
Surat,Wankal/Wadoli,7.87,507.0,340.0,250.0,32.0,41.0,26.0,0.2,0.0,293.0,21.0,11.0,23.0,0.24,240.0,2019,17.0,29.37750954542896,Good,55.71672459786606,Poor,189.01316440171115,
Surendranagar,Anindra,7.74,608.0,407.0,290.0,80.0,22.0,29.0,1.7,0.0,207.0,36.0,2.0,109.0,3.0,170.0,2019,0.7,165.9294192107346,Unsuitable,70.46581026829377,Poor,251.40682068624602,
Surendranagar,Baman Bor,7.67,1422.0,953.0,580.0,188.0,27.0,82.0,2.9,0.0,427.0,170.0,98.0,103.0,0.89,350.0,2019,1.5,69.7436201266984,Poor,140.82490233911153,Unsuitable,194.5570287937631,
Surendranagar,Dedadra,7.53,888.0,595.0,240.0,68.0,17.0,117.0,9.5,0.0,476.0,50.0,6.5,61.0,3.5,390.0,2019,3.3,190.7540489010753,Unsuitable,80.55017780219748,Very Poor,194.70975562586023,
Surendranagar,Jinjuvada,7.62,1077.0,722.0,400.0,60.0,61.0,49.0,4.7,0.0,378.0,121.0,2.7,52.0,0.91,310.0,2019,1.1,65.4670372246893,Poor,91.9107447970173,Very Poor,131.05644612976607,
Surendranagar,Juna Devaliya,7.63,1216.0,815.0,230.0,40.0,32.0,173.0,6.4,0.0,372.0,149.0,33.0,95.0,1.1,305.0,2019,4.9,72.87140146434996,Poor,94.53084981962944,Very Poor,73.33210880928453,Fair
Surendranagar,Kankavati,7.35,3169.0,2123.0,600.0,128.0,68.0,398.0,5.6,0.0,293.0,703.0,104.0,218.0,1.5,240.0,2019,7.1,104.7865353156035,Unsuitable,234.77210976727272,Unsuitable,145.18715935857716,
Surendranagar,Kherva,7.52,4801.0,3217.0,1400.0,240.0,195.0,400.0,12.0,0.0,134.0,1370.0,21.0,218.0,0.95,110.0,2019,4.6,95.51660184384905,Very Poor,361.76560655262296,Unsuitable,477.7392843760857,
Surendranagar,Lakhtar,7.18,602.0,403.0,150.0,48.0,7.3,73.0,7.7,0.0,256.0,43.0,2.4,29.0,1.8,210.0,2019,2.6,97.63322082476483,Very Poor,47.25322874954948,Good,308.49227324304957,
Surendranagar,Modhvana,7.38,1241.0,831.0,390.0,80.0,46.0,73.0,9.5,0.0,268.0,163.0,1.9,98.0,1.2,220.0,2019,1.6,76.13017208264206,Very Poor,95.49825308978036,Very Poor,15.548985419999227,Poor
Surendranagar,Moti Moladi,7.1,6960.0,4663.0,2390.0,60.0,545.0,500.0,0.81,0.0,207.0,2024.0,218.0,431.0,0.76,170.0,2019,4.4,140.11984033552224,Unsuitable,628.537007148301,Unsuitable,605.674752971574,
Surendranagar,Pipli,7.6,474.0,318.0,110.0,24.0,12.0,43.0,4.8,0.0,183.0,36.0,3.3,15.0,0.72,150.0,2019,1.8,46.09288687549052,Good,38.42232700060358,Good,362.1887236056397,
Surendranagar,Rajsitapur,7.85,2206.0,1478.0,420.0,80.0,54.0,300.0,4.6,0.0,390.0,476.0,13.0,66.0,1.6,320.0,2019,6.4,104.8754002788292,Unsuitable,155.69582396279634,Unsuitable,108.25101000222264,
Surendranagar,Ratanpur,7.42,3382.0,2266.0,720.0,104.0,112.0,426.0,1.1,0.0,378.0,753.0,41.0,287.0,5.2,310.0,2019,6.9,295.626580170013,Unsuitable,261.9914440605857,Unsuitable,308.56910225511547,
Surendranagar,Siyani,7.79,5111.0,3424.0,560.0,120.0,63.0,872.0,12.0,0.0,342.0,987.0,8.9,980.0,1.9,280.0,2019,16.0,127.61990913215249,Unsuitable,323.3501950899875,Unsuitable,227.08378105491744,
Surendranagar,Sukhpar,7.68,5581.0,3739.0,770.0,84.0,136.0,849.0,6.4,0.0,305.0,1278.0,276.0,439.0,5.0,250.0,2019,13.3,307.45862242819817,Unsuitable,434.2550640815893,Unsuitable,553.9148172221062,
Surendranagar,Surendranagar,8.04,3585.0,2402.0,370.0,40.0,66.0,610.0,1.2,0.0,622.0,675.0,28.0,301.0,4.4,510.0,2019,13.8,254.07754862125267,Unsuitable,240.6164115690883,Unsuitable,189.0925307950173,
Surendranagar,Tavi,7.35,350.0,235.0,100.0,24.0,9.7,41.0,4.6,0.0,146.0,36.0,2.2,25.0,0.72,120.0,2019,1.8,43.10591096341774,Good,30.962079122740764,Good,362.2264622871399,
Surendranagar,Than,7.44,4018.0,2692.0,1020.0,316.0,56.0,397.0,3.5,0.0,232.0,1001.0,61.0,303.0,0.94,190.0,2019,5.4,79.06260758269669,Very Poor,291.5127207071395,Unsuitable,477.5553462393849,
The Dangs,Ahwa,6.99,1038.0,695.0,300.0,52.0,41.0,90.0,11.0,0.0,366.0,99.0,20.0,36.0,0.3,300.0,2019,20.4,26.87868902267392,Good,75.8747686499184,Very Poor,131.1831452125298,
The Dangs,Ambapada,7.44,379.0,254.0,180.0,48.0,15.0,13.0,0.3,0.0,195.0,21.0,15.0,5.0,0.6,160.0,2019,20.2,40.10203508876505,Good,40.31988862716623,Good,362.14494846151274,
The Dangs,Bardipada,7.3,619.0,415.0,280.0,68.0,27.0,20.0,0.2,0.0,305.0,36.0,19.0,5.0,0.4,250.0,2019,23.4,32.056424578693075,Good,57.08844950945789,Poor,246.61770287378107,
The Dangs,Baripada,7.46,418.0,280.0,180.0,48.0,15.0,17.0,0.6,0.0,183.0,28.0,9.6,17.0,0.4,150.0,2019,20.2,29.85149117316882,Good,40.08807647504975,Good,362.15529128320713,
The Dangs,Borigantha,7.55,498.0,334.0,270.0,68.0,24.0,17.0,0.4,0.0,244.0,43.0,23.0,22.0,0.18,200.0,2019,24.0,22.463117886461543,Excellent,54.76637551794272,Poor,246.66025051197818,
The Dangs,Chikhali,7.43,475.0,318.0,210.0,56.0,17.0,16.0,0.5,0.0,244.0,14.0,15.0,11.0,0.3,200.0,2019,22.1,25.70998668772788,Good,44.654706722755655,Good,246.7175894468039,
The Dangs,Chinchpada,7.17,760.0,509.0,270.0,80.0,17.0,51.0,2.7,0.0,244.0,78.0,68.0,13.0,0.4,200.0,2019,28.5,32.501134606277965,Good,72.82725886521783,Poor,194.68351844039046,
The Dangs,Dhumkhal,7.43,349.0,234.0,200.0,44.0,22.0,15.0,0.3,0.0,207.0,14.0,6.9,35.0,0.4,170.0,2019,18.5,30.33516923474304,Good,39.58952946734456,Good,304.4215087834499,
The Dangs,Ghubitah,7.58,510.0,342.0,200.0,64.0,10.0,26.0,0.3,0.0,256.0,21.0,12.0,6.0,0.3,210.0,2019,27.5,26.274952065885817,Good,45.26089947288472,Good,246.7268964631641,
The Dangs,Jakhana,7.49,397.0,266.0,110.0,40.0,2.0,47.0,0.2,0.0,220.0,14.0,1.9,9.0,0.4,180.0,2019,33.8,27.95797511068724,Good,31.18106738219774,Good,362.23799411429644,
The Dangs,Kalibel,7.69,638.0,427.0,140.0,52.0,2.0,92.0,0.6,0.0,317.0,50.0,11.0,0.0,0.1,260.0,2019,43.0,16.346036204744074,Excellent,46.81946630128226,Good,304.4920324031719,
The Dangs,Kamal vihir,7.31,608.0,407.0,270.0,80.0,17.0,21.0,1.2,0.0,171.0,36.0,58.0,73.0,0.5,140.0,2019,28.5,37.61021758279605,Good,66.19585513645322,Poor,308.46746478316066,
The Dangs,Mahal,7.48,532.0,356.0,280.0,56.0,34.0,17.0,0.9,0.0,305.0,28.0,19.0,10.0,0.3,250.0,2019,20.9,29.12027058352127,Good,56.29725313818741,Poor,188.95965657718307,
The Dangs,Malegam,7.49,553.0,371.0,250.0,44.0,34.0,19.0,0.5,0.0,183.0,78.0,16.0,16.0,0.3,150.0,2019,18.6,28.09839201329903,Good,55.17624299242037,Poor,246.66804970526346,
The Dangs,Nanapada,7.38,376.0,252.0,190.0,48.0,17.0,13.0,0.3,0.0,207.0,14.0,16.0,14.0,0.4,170.0,2019,20.0,29.833426883504373,Good,40.11879779500882,Good,362.14685599261793,
The Dangs,Pipri,7.47,333.0,223.0,160.0,40.0,15.0,15.0,0.4,0.0,195.0,14.0,14.0,0.0,0.4,160.0,2019,18.0,29.909597336883262,Good,36.213324572098415,Good,362.194432811812,
The Dangs,Sakarpatal,7.5,344.0,230.0,150.0,48.0,7.0,16.0,0.4,0.0,171.0,21.0,13.0,3.0,0.4,140.0,2019,24.7,29.132316202889623,Good,34.88288672553848,Good,362.2187452546542,
The Dangs,Sarvar,7.19,267.0,179.0,130.0,36.0,10.0,16.0,1.4,0.0,159.0,21.0,1.6,2.0,0.4,130.0,2019,17.9,25.645940667666743,Good,25.653907808177017,Good,362.2493847378773,
The Dangs,Sodmal,7.7,490.0,328.0,240.0,52.0,27.0,25.0,0.3,0.0,268.0,28.0,17.0,20.0,0.19,220.0,2019,20.1,24.107406524337947,Excellent,52.50092398902273,Poor,246.68227877676202,
The Dangs,Umarpada,7.39,441.0,295.0,200.0,56.0,15.0,15.0,0.6,0.0,207.0,28.0,21.0,5.0,0.3,170.0,2019,22.5,25.155526828202145,Good,43.872262125139216,Good,304.43695756963774,
The Dangs,Vanzatamba,7.62,445.0,298.0,220.0,56.0,19.0,25.0,0.4,0.0,220.0,43.0,16.0,19.0,0.15,180.0,2019,21.9,20.00004387751385,Excellent,47.49508786249137,Good,304.4189709333509,
The Dangs,Waghai,7.44,424.0,284.0,220.0,52.0,21.0,15.0,0.3,0.0,244.0,21.0,14.0,10.0,0.3,200.0,2019,20.9,26.12383227861725,Good,44.3032047358805,Good,246.7133007658536,
Vadodara,Alladpur,7.33,1150.0,771.0,360.0,52.0,56.0,98.0,2.6,0.0,439.0,85.0,58.0,43.0,1.2,360.0,2019,2.3,80.24612495322494,Very Poor,102.9803090767318,Unsuitable,138.22597175070106,
Vadodara,Amreshwar,7.57,3434.0,2301.0,420.0,48.0,73.0,593.0,2.9,0.0,586.0,730.0,132.0,85.0,0.58,480.0,2019,12.6,62.56363539276171,Poor,239.09062356873105,Unsuitable,287.6984073185529,
Vadodara,Asala,7.38,972.0,651.0,390.0,136.0,12.0,44.0,2.0,0.0,195.0,135.0,54.0,99.0,1.1,160.0,2019,1.0,69.93937576371712,Poor,93.47425195670674,Very Poor,194.53068758781177,
Vadodara,Asar,7.71,2450.0,1642.0,210.0,32.0,32.0,462.0,6.5,0.0,561.0,252.0,356.0,45.0,6.4,460.0,2019,13.9,363.0941791924551,Unsuitable,247.4739243136597,Unsuitable,238.02203740448965,
Vadodara,Baladgam,7.85,1320.0,884.0,110.0,32.0,7.3,253.0,2.0,0.0,293.0,92.0,265.0,18.0,1.0,240.0,2019,10.5,78.77026959006812,Very Poor,141.8530938023187,Unsuitable,252.06466814886863,
Vadodara,Bhindol,7.95,2302.0,1542.0,350.0,20.0,73.0,367.0,1.9,0.0,976.0,138.0,136.0,18.0,2.6,800.0,2019,8.5,167.68677134351296,Unsuitable,184.24204076707247,Unsuitable,365.90671034314346,
Vadodara,Bodeli,7.27,5535.0,3708.0,1380.0,220.0,202.0,640.0,1.6,0.0,573.0,1021.0,775.0,64.0,1.2,470.0,2019,7.5,151.7689994602238,Unsuitable,563.6208078039072,Unsuitable,514.9872989668326,
Vadodara,Chavaria,7.47,2590.0,1735.0,410.0,48.0,71.0,401.0,8.9,0.0,525.0,269.0,445.0,26.0,3.7,430.0,2019,8.6,234.6244651910576,Unsuitable,277.85914036172187,Unsuitable,238.0382018558259,
Vadodara,Chhaliyar(राजपुर),7.68,1210.0,811.0,340.0,32.0,63.0,119.0,0.9,0.0,488.0,57.0,70.0,61.0,0.84,400.0,2019,2.8,66.64622827235186,Poor,109.40201369399456,Unsuitable,194.62781542594507,
Vadodara,Chhota Udepur,7.42,810.0,543.0,240.0,68.0,17.0,75.0,0.9,0.0,244.0,78.0,33.0,71.0,1.2,200.0,2019,2.1,73.19074623232896,Poor,71.68380706539517,Poor,131.09776200836768,
Vadodara,Chisadia,7.25,1355.0,908.0,490.0,92.0,63.0,83.0,5.0,0.0,305.0,149.0,115.0,114.0,0.35,250.0,2019,1.6,41.186173284720354,Good,132.9576895158833,Unsuitable,138.38255066347554,
Vadodara,Devat (Thadgam),7.35,3650.0,2446.0,970.0,104.0,173.0,390.0,6.3,0.0,317.0,823.0,350.0,54.0,0.13,260.0,2019,5.4,63.22897985608175,Poor,344.4394273666471,Unsuitable,397.5370536572297,
Vadodara,Ferkuva,7.44,901.0,604.0,390.0,88.0,41.0,25.0,1.9,0.0,403.0,28.0,45.0,37.0,0.99,330.0,2019,0.6,68.03868655559862,Poor,87.67518621953377,Very Poor,73.38478433548846,Fair
Vadodara,Ghamodi,7.65,4025.0,2697.0,480.0,32.0,97.0,702.0,1.5,0.0,915.0,553.0,421.0,44.0,1.6,750.0,2019,13.9,136.55309204012227,Unsuitable,339.7188058830844,Unsuitable,397.5868865358855,
Vadodara,Govindpura,7.26,2760.0,1849.0,1210.0,196.0,175.0,77.0,3.6,0.0,207.0,716.0,130.0,77.0,0.21,170.0,2019,1.0,54.45327781586015,Poor,266.2771402760865,Unsuitable,365.9390030669633,
Vadodara,Jojh or Joz,7.48,1376.0,922.0,440.0,32.0,88.0,112.0,0.9,0.0,439.0,142.0,81.0,47.0,0.96,360.0,2019,2.3,74.88625309212293,Poor,128.71811987103962,Unsuitable,194.6088434771902,
Vadodara,Juna_ Samalya,7.31,4000.0,2680.0,820.0,56.0,165.0,538.0,1.8,0.0,366.0,688.0,650.0,52.0,0.76,300.0,2019,8.2,110.04036234547664,Unsuitable,419.69176791363657,Unsuitable,445.849831794662,
Vadodara,Karamasiya(Kheda),7.56,1030.0,690.0,340.0,24.0,68.0,79.0,2.2,0.0,451.0,78.0,10.0,31.0,1.8,370.0,2019,1.9,110.81051437692275,Unsuitable,90.9173709715793,Very Poor,138.2810898604221,
Vadodara,Kevada Bag,7.46,653.0,438.0,270.0,48.0,36.0,27.0,0.5,0.0,256.0,35.0,50.0,21.0,1.0,210.0,2019,0.7,66.11020607529713,Poor,70.56729067060742,Poor,194.5760581076022,
Vadodara,Kevdi,7.32,1115.0,747.0,320.0,56.0,44.0,109.0,0.8,0.0,232.0,149.0,98.0,68.0,0.68,190.0,2019,2.7,53.34202712458233,Poor,107.0220242247959,Unsuitable,251.4013570486248,
Vadodara,Masor,7.36,790.0,529.0,260.0,40.0,39.0,60.0,1.9,0.0,268.0,78.0,20.0,53.0,0.71,220.0,2019,1.6,49.43912326104307,Good,68.61416416540308,Poor,131.14419169961664,
Vadodara,Moti Chikhali,7.28,800.0,536.0,360.0,96.0,29.0,16.0,3.3,0.0,268.0,35.0,68.0,73.0,0.37,220.0,2019,0.4,34.16599840385195,Good,82.64699664051916,Very Poor,194.61649699866416,
Vadodara,ONGC,7.27,870.0,583.0,400.0,60.0,61.0,13.0,3.7,0.0,329.0,32.0,70.0,55.0,0.82,270.0,2019,0.3,60.81484061700064,Poor,93.9144540197162,Very Poor,194.5988848095431,
Vadodara,Panwad,7.48,3200.0,2144.0,650.0,44.0,131.0,429.0,17.0,0.0,610.0,461.0,375.0,76.0,1.3,500.0,2019,7.3,118.81220854568394,Unsuitable,304.5772175985086,Unsuitable,397.4276767412849,
Vadodara,Patiyapura,7.19,1150.0,771.0,480.0,112.0,49.0,41.0,1.5,0.0,207.0,106.0,157.0,111.0,0.18,170.0,2019,0.8,32.02772570427549,Good,129.77435088478074,Unsuitable,194.87445370745434,
Vadodara,Pavi(Jetpur),7.47,2460.0,1648.0,460.0,56.0,78.0,326.0,45.0,0.0,525.0,255.0,340.0,106.0,1.3,430.0,2019,6.6,108.1726752368558,Unsuitable,242.3736970741728,Unsuitable,159.33495039854728,
Vadodara,Peetha,8.12,2520.0,1688.0,200.0,12.0,41.0,484.0,1.9,0.0,769.0,206.0,275.0,63.0,1.5,630.0,2019,14.9,116.0467795560589,Unsuitable,213.1227683674445,Unsuitable,288.0210481280238,
Vadodara,Saidal,8.12,1930.0,1293.0,240.0,24.0,44.0,331.0,5.9,0.0,598.0,170.0,158.0,87.0,1.3,490.0,2019,9.3,98.07825885746269,Very Poor,161.98855257748644,Unsuitable,211.35377991800516,
Vadodara,Saidivasana,7.73,565.0,379.0,200.0,52.0,17.0,38.0,0.5,0.0,220.0,35.0,26.0,30.0,0.1,180.0,2019,1.2,18.820188540849134,Excellent,53.182373905083615,Poor,304.4173867967785,
Vadodara,Sama,7.87,3925.0,2630.0,630.0,28.0,136.0,580.0,50.0,0.0,671.0,397.0,790.0,34.0,0.98,550.0,2019,10.1,130.90872417435764,Unsuitable,433.6939826985215,Unsuitable,445.9760486797245,
Vadodara,Sengpur,7.85,715.0,479.0,300.0,60.0,36.0,25.0,1.2,0.0,305.0,43.0,11.0,45.0,0.35,250.0,2019,0.6,35.20815732655136,Good,67.19736751632259,Poor,188.8808900402197,
Vadodara,Sinor,7.35,1320.0,884.0,580.0,60.0,105.0,34.0,0.3,0.0,439.0,106.0,95.0,59.0,0.17,360.0,2019,0.6,37.26488672978405,Good,135.2512880383236,Unsuitable,265.4217222833692,
Vadodara,Tundav,7.36,3201.0,2145.0,1040.0,64.0,214.0,245.0,23.0,0.0,451.0,348.0,600.0,137.0,0.87,370.0,2019,3.3,118.90929896978908,Unsuitable,388.8096859247629,Unsuitable,445.76092035193324,
Vadodara,Vagudan,7.46,683.0,458.0,140.0,24.0,19.0,94.0,0.8,0.0,98.0,71.0,135.0,27.0,0.26,80.0,2019,3.5,29.685779214973326,Good,79.95068098463972,Very Poor,423.2552441897186,
Vadodara,Vega,7.45,2820.0,1889.0,350.0,44.0,58.0,482.0,3.5,0.0,561.0,291.0,485.0,40.0,0.67,460.0,2019,11.2,81.98748952734812,Very Poor,279.19591289571315,Unsuitable,212.4007706770994,
Vadodara,Vejpur2,7.68,2040.0,1367.0,270.0,44.0,39.0,345.0,0.6,0.0,610.0,170.0,215.0,66.0,1.9,500.0,2019,9.1,127.75133627726618,Unsuitable,179.44813472567262,Unsuitable,287.8231805078723,
